",""num_police"",""cout_sin"""
10610,52509,2268
10611,79721,3395
10612,26619,1402
10613,88967,2468
10614,91067,2771
10615,76251,2922
10616,17373,1980
10617,1342,2034
10618,67087,2158
10619,49692,1965
10620,61142,4545
10621,25721,2497
10622,46158,1434
10623,28984,3397
10624,94058,1510
10625,79993,1904
10626,68467,2743
10627,59471,2600
10628,2032,4127
10629,31068,2450
10630,16236,2394
10631,58517,1703
10632,67465,2417
10633,9340,2171
10634,68492,2905
10635,95947,1229
10636,86031,2369
10637,70171,2081
10638,42551,1956
10639,78079,1638
10640,5956,3275
10641,31140,2308
10642,7795,3348
10643,51994,3224
10644,96533,2109
10645,361,1977
10646,84790,2774
10647,39539,1553
10648,38269,3289
10649,50356,2728
10650,99884,2415
10651,37921,1796
10652,25836,2412
10653,39883,1875
10654,94624,1621
10655,91390,1233
10656,28212,2321
10657,70006,2190
10658,50046,2566
10659,22393,1322
10660,53081,2160
10661,71495,3277
10662,39196,1452
10663,36732,1821
10664,58761,2370
10665,78798,1457
10666,30857,2717
10667,84790,3275
10668,49143,3782
10669,13061,3223
10670,41773,1454
10671,62442,1916
10672,92715,2749
10673,12545,1981
10674,30482,3015
10675,75837,3952
10676,32694,3260
10677,1315,1771
10678,46666,3044
10679,92798,2513
10680,57938,2064
10681,69819,3360
10682,13540,2430
10683,43282,1660
10684,90090,3833
10685,64615,2430
10686,30183,1341
10687,34230,1716
10688,98270,2608
10689,53086,1448
10690,51495,2700
10691,48809,1818
10692,73740,2029
10693,17639,1693
10694,18971,1954
10695,44494,1953
10696,18109,2028
10697,30187,2871
10698,42565,1468
10699,24221,3210
10700,96462,3004
10701,38202,1239
10702,68613,2553
10703,7489,2232
10704,68304,2179
10705,96498,1839
10706,99951,1937
10707,33213,1254
10708,49760,1370
10709,68597,1204
10710,10899,2947
10711,16276,1943
10712,76708,2274
10713,63170,3107
10714,90606,4899
10715,77348,2778
10716,36262,1733
10717,79399,3676
10718,53442,1824
10719,41509,3837
10720,6179,2694
10721,8899,1741
10722,96611,2124
10723,41858,3214
10724,83535,2748
10725,37528,2722
10726,93505,1410
10727,33872,1367
10728,26534,2744
10729,58068,2486
10730,65835,2428
10731,75542,1233
10732,69324,2827
10733,72424,2005
10734,80240,1682
10735,85301,3787
10736,28034,3643
10737,83935,1337
10738,70257,2134
10739,8935,4280
10740,41086,4299
10741,31806,1855
10742,49701,2730
10743,2303,2103
10744,82856,1583
10745,19110,2653
10746,46404,2615
10747,38616,1712
10748,80208,3401
10749,1482,3024
10750,37714,2591
10751,40920,1793
10752,68816,2269
10753,13606,1279
10754,82949,2366
10755,31837,2172
10756,26782,2561
10757,46498,9343
10758,76522,1601
10759,29362,1277
10760,84016,3292
10761,40855,1370
10762,49542,2217
10763,50368,2092
10764,81816,2901
10765,5230,1314
10766,23090,2858
10767,36244,1840
10768,99769,2794
10769,24185,3130
10770,18226,1517
10771,46046,1250
10772,30744,2339
10773,24671,1425
10774,42054,1257
10775,46975,2210
10776,7853,2184
10777,79317,1376
10778,38836,1204
10779,95396,1246
10780,56401,2519
10781,34657,2475
10782,20757,1235
10783,85288,2612
10784,66627,3014
10785,7686,1877
10786,23774,1286
10787,14682,2057
10788,33645,1871
10789,14204,2595
10790,82970,1660
10791,25565,1643
10792,84490,2633
10793,3129,2937
10794,6989,1784
10795,88034,1764
10796,70910,1460
10797,14207,1232
10798,37282,3460
10799,1569,2396
10800,23077,1201
10801,80199,2142
10802,65689,1305
10803,56875,1644
10804,26186,2606
10805,22165,1517
10806,90841,2791
10807,20843,1649
10808,82967,2404
10809,40550,1707
10810,24792,2251
10811,89246,1415
10812,77811,1561
10813,90743,2385
10814,82508,1456
10815,34038,1646
10816,40028,2878
10817,15380,1612
10818,72404,1897
10819,94848,1633
10820,23241,4292
10821,30958,1570
10822,49976,1477
10823,6663,2840
10824,99060,2487
10825,16987,2045
10826,6800,2026
10827,33636,1349
10828,10504,1748
10829,64375,1817
10830,43069,1323
10831,8132,1419
10832,53696,5174
10833,76729,2074
10834,44871,1816
10835,49088,2503
10836,28151,1692
10837,44257,1693
10838,95994,2679
10839,49295,2283
10840,50704,2718
10841,23046,3363
10842,37492,4197
10843,83529,1817
10844,99561,1665
10845,18924,1503
10846,72837,2834
10847,65648,1523
10848,20047,1837
10849,31687,3295
10850,6398,1768
10851,90540,2170
10852,90279,1593
10853,34661,2841
10854,8985,3193
10855,15743,1208
10856,78579,1347
10857,58911,2607
10858,16820,1298
10859,55702,3044
10860,97697,1809
10861,74346,1427
10862,63893,1443
10863,38147,1338
10864,18224,4150
10865,4581,1645
10866,13641,1589
10867,41609,1575
10868,47831,1689
10869,69587,2317
10870,19691,1764
10871,40997,1913
10872,87892,2863
10873,72625,2252
10874,80199,2280
10875,65261,1600
10876,79692,1252
10877,94353,1514
10878,14086,1844
10879,69727,2152
10880,31897,2412
10881,63234,1534
10882,1753,1714
10883,35479,2752
10884,89873,2844
10885,9432,1296
10886,77349,3506
10887,38597,2224
10888,70512,1827
10889,14024,1720
10890,24690,1713
10891,19273,2437
10892,45119,2372
10893,20789,1500
10894,68370,3005
10895,613,2313
10896,25938,2582
10897,87862,1640
10898,34029,2436
10899,36967,1504
10900,19535,1753
10901,8683,2618
10902,27756,2103
10903,53238,1581
10904,50735,1229
10905,98950,2913
10906,59328,2572
10907,73572,1322
10908,16809,1732
10909,15718,2081
10910,4811,2533
10911,19887,2723
10912,20838,8277
10913,44470,1566
10914,87790,2874
10915,75564,2638
10916,82259,1412
10917,60757,2523
10918,6284,3578
10919,49078,2006
10920,26459,1381
10921,36862,1296
10922,23703,1281
10923,89024,2150
10924,72997,1859
10925,145,1816
10926,67567,2608
10927,13157,1986
10928,35186,1313
10929,38726,2575
10930,97871,2067
10931,14367,3920
10932,40881,2196
10933,34159,2842
10934,5032,2680
10935,183,2955
10936,2610,2367
10937,5840,1297
10938,76378,3003
10939,29425,2090
10940,16783,1643
10941,89731,2157
10942,59258,2913
10943,99095,2707
10944,7275,2641
10945,87080,1483
10946,71908,2129
10947,72375,1274
10948,2616,2300
10949,96295,1555
10950,81955,2306
10951,27512,3577
10952,77109,1825
10953,26122,2701
10954,17097,2327
10955,47113,2702
10956,46141,1277
10957,99119,2053
10958,47448,3677
10959,38908,2475
10960,27320,3848
10961,90570,2028
10962,67850,2046
10963,58333,1599
10964,90720,3567
10965,93714,1577
10966,61979,1743
10967,12372,2423
10968,85438,1466
10969,1732,1655
10970,10708,2641
10971,42830,2292
10972,97260,3185
10973,2914,1475
10974,86822,2979
10975,39529,2195
10976,3890,2131
10977,20438,2399
10978,7911,1543
10979,98786,1202
10980,91654,1265
10981,45748,1587
10982,43937,2442
10983,96876,2550
10984,23691,1817
10985,59412,1721
10986,86392,1339
10987,68434,5061
10988,18951,3371
10989,89408,1325
10990,88778,1543
10991,54016,3547
10992,24174,2346
10993,62106,2601
10994,50256,1233
10995,73923,1905
10996,65969,1542
10997,58996,2342
10998,45552,1364
10999,18612,1546
11000,1596,2677
11001,91734,1344
11002,78870,3476
11003,80226,1382
11004,33534,1986
11005,13228,1238
11006,60802,2688
11007,15603,1885
11008,18601,1414
11009,41160,2732
11010,8916,2110
11011,90807,2025
11012,13277,2285
11013,53710,4731
11014,41920,2925
11015,94845,2119
11016,30089,1353
11017,24504,2350
11018,29580,2257
11019,19843,2285
11020,83479,1947
11021,46294,2481
11022,69317,3762
11023,62673,1409
11024,81974,1204
11025,2626,3013
11026,38707,2229
11027,53801,4884
11028,84202,4141
11029,74795,1225
11030,70313,1206
11031,37344,1600
11032,68178,2448
11033,18367,2952
11034,33163,3025
11035,58219,1745
11036,78523,1277
11037,68030,1289
11038,41454,1488
11039,20073,1620
11040,7419,1592
11041,20272,1409
11042,41513,1381
11043,41945,1360
11044,23752,1839
11045,80387,2702
11046,64137,1700
11047,44027,2070
11048,41740,1415
11049,24990,1511
11050,13634,1922
11051,23453,1444
11052,82156,2996
11053,30264,1544
11054,92279,1320
11055,13437,2651
11056,48977,1818
11057,62884,1973
11058,90248,2596
11059,20815,1307
11060,64536,2887
11061,87771,2118
11062,1154,1767
11063,91146,1709
11064,99007,2282
11065,30754,1651
11066,56225,2629
11067,19900,2162
11068,71648,1856
11069,65154,5149
11070,42086,1318
11071,10403,1485
11072,68982,1419
11073,12264,1710
11074,41901,1401
11075,88194,1958
11076,50864,1788
11077,78003,3189
11078,68250,3133
11079,37096,2037
11080,73992,1807
11081,80528,2497
11082,9307,1469
11083,89576,1534
11084,91891,1961
11085,83692,3810
11086,16098,2673
11087,18343,1940
11088,60653,1337
11089,67192,2685
11090,3426,1721
11091,61805,1918
11092,95458,2376
11093,17335,3919
11094,98003,3889
11095,17569,1231
11096,50230,1215
11097,52448,2387
11098,5629,1903
11099,75804,4459
11100,34587,2587
11101,13494,2373
11102,10141,1601
11103,24760,2048
11104,1529,2769
11105,20163,2848
11106,75514,2410
11107,50414,1619
11108,57470,1570
11109,41194,2084
11110,44626,1970
11111,53431,1914
11112,65089,7202
11113,64972,2961
11114,72224,2374
11115,16071,2862
11116,59769,1423
11117,9072,1471
11118,8470,1812
11119,15780,1475
11120,98557,2094
11121,65701,2321
11122,97039,2336
11123,42108,5817
11124,44461,1435
11125,60835,2103
11126,93308,2084
11127,93850,1496
11128,72986,1855
11129,85232,3080
11130,17555,6611
11131,8436,1726
11132,58386,2210
11133,73235,2655
11134,75598,2718
11135,68910,2281
11136,36602,1514
11137,59304,4223
11138,48518,1590
11139,26431,1892
11140,86623,1257
11141,29369,3646
11142,47144,1738
11143,45992,3303
11144,62175,1404
11145,1211,2137
11146,63309,2884
11147,59164,1641
11148,67125,2001
11149,87818,1480
11150,99552,4072
11151,5930,1398
11152,67726,7142
11153,46312,3139
11154,26473,1889
11155,68595,1602
11156,29839,1266
11157,66820,2288
11158,37265,1811
11159,57679,2756
11160,20714,1881
11161,86833,2918
11162,90171,4257
11163,9884,2113
11164,39525,2839
11165,68071,3369
11166,35549,1785
11167,44428,1479
11168,23422,1810
11169,95220,2095
11170,24975,2927
11171,4812,1666
11172,86860,2182
11173,26585,1223
11174,65126,1460
11175,63549,3780
11176,1118,1657
11177,60050,1276
11178,69773,3055
11179,96874,1270
11180,53660,1263
11181,39668,1473
11182,91758,1408
11183,67663,2526
11184,17369,2097
11185,59044,1554
11186,25976,5030
11187,91378,1721
11188,51101,1635
11189,87622,1368
11190,66128,1377
11191,21139,2251
11192,56611,1980
11193,67612,3626
11194,84132,1331
11195,73068,1784
11196,59252,2833
11197,91340,1660
11198,75910,1545
11199,37538,1320
11200,31320,1537
11201,91753,1696
11202,55771,1445
11203,72849,1443
11204,69021,2890
11205,38858,2866
11206,8701,1787
11207,79572,3050
11208,57150,1723
11209,48458,5335
11210,14836,3362
11211,99739,1641
11212,35392,1498
11213,6967,1759
11214,86981,5044
11215,48622,1233
11216,73555,1524
11217,49718,1605
11218,29070,2137
11219,96276,1248
11220,62410,2103
11221,96068,2092
11222,81063,1672
11223,54553,1975
11224,10966,3068
11225,21096,1960
11226,14773,1990
11227,64048,1464
11228,55628,1791
11229,79476,2233
11230,94498,1447
11231,63094,2632
11232,9565,2334
11233,46295,1670
11234,48719,1405
11235,10194,1647
11236,32851,4587
11237,28769,2568
11238,81766,1488
11239,37653,3318
11240,19384,5561
11241,58141,2455
11242,7157,2404
11243,67839,2941
11244,62038,1603
11245,9223,2191
11246,87344,1409
11247,13512,2720
11248,65034,3729
11249,94999,2869
11250,37667,1858
11251,34066,1437
11252,61799,1709
11253,31250,1775
11254,18997,3314
11255,94386,2640
11256,20220,1756
11257,59029,2645
11258,39838,2449
11259,74454,2750
11260,60840,2345
11261,3846,2827
11262,97385,2160
11263,60208,1423
11264,49987,1311
11265,24627,2669
11266,9080,2522
11267,20219,2927
11268,85334,1905
11269,42694,2874
11270,82013,1823
11271,99425,9279
11272,22315,1349
11273,90019,1857
11274,96698,2201
11275,40355,2357
11276,67646,3442
11277,71974,1903
11278,40281,3836
11279,83062,1735
11280,28688,1303
11281,55030,2798
11282,10919,2065
11283,46719,2076
11284,88832,1808
11285,52324,2009
11286,96910,1501
11287,99475,2688
11288,72231,2049
11289,53537,2542
11290,64811,2146
11291,82694,1352
11292,66577,2068
11293,76514,2105
11294,63209,1420
11295,69186,1437
11296,86049,1202
11297,2829,2457
11298,36326,1201
11299,67923,2499
11300,24582,2180
11301,67659,1414
11302,6752,3758
11303,50965,1600
11304,2862,1668
11305,27729,2851
11306,75660,2777
11307,55511,1754
11308,27577,1423
11309,22818,3477
11310,81035,1788
11311,1587,1420
11312,26839,2456
11313,15114,1626
11314,41421,1512
11315,60634,2033
11316,37889,8767
11317,40025,2407
11318,64069,1242
11319,71765,6979
11320,91609,2562
11321,90929,2167
11322,57394,1368
11323,48434,1577
11324,69512,2532
11325,92637,2011
11326,38024,1660
11327,40648,1402
11328,29297,1829
11329,19104,2943
11330,4371,3896
11331,96480,1211
11332,31520,2588
11333,19323,1933
11334,11987,1537
11335,37730,2619
11336,90053,3774
11337,83099,1399
11338,41719,2132
11339,67024,1462
11340,37154,2600
11341,72883,2292
11342,19342,3201
11343,54652,2193
11344,35018,3239
11345,68270,2212
11346,88489,2787
11347,27306,2258
11348,87392,1402
11349,23831,3737
11350,29226,1251
11351,72904,1398
11352,6087,1337
11353,47390,1314
11354,21437,1725
11355,80269,3047
11356,53061,2937
11357,88272,4685
11358,9861,2612
11359,30049,1286
11360,27628,1468
11361,2964,1567
11362,88291,1265
11363,29804,2148
11364,55760,1922
11365,23266,1206
11366,87115,2198
11367,67026,2099
11368,52163,1790
11369,21505,1311
11370,81869,1803
11371,10129,9340
11372,40861,2578
11373,87255,2593
11374,5908,1821
11375,7355,1495
11376,40915,2106
11377,90183,1393
11378,9996,1900
11379,13217,1292
11380,62300,2250
11381,51001,1426
11382,41069,1478
11383,62812,1387
11384,77000,1672
11385,26484,1903
11386,24610,1326
11387,78407,1223
11388,16771,2465
11389,90820,1706
11390,18246,2650
11391,61649,1967
11392,38220,1685
11393,60350,2436
11394,15541,1502
11395,36913,1876
11396,31706,1383
11397,41905,2954
11398,51559,3582
11399,97016,1557
11400,18421,1352
11401,90955,2506
11402,73340,6041
11403,95758,1288
11404,27251,2274
11405,93924,1303
11406,80316,2119
11407,47884,2500
11408,82893,2234
11409,80335,2466
11410,50391,2411
11411,43282,2090
11412,79394,2359
11413,47747,1522
11414,28098,2470
11415,82137,1494
11416,50689,2164
11417,37082,2909
11418,22108,2428
11419,15657,3628
11420,41822,2285
11421,29619,1755
11422,13127,3030
11423,65686,1841
11424,88805,1202
11425,21192,5319
11426,31946,1457
11427,98220,1756
11428,96071,4278
11429,14780,2883
11430,22187,2817
11431,91844,2718
11432,58164,2639
11433,34402,2156
11434,50342,3762
11435,52152,2734
11436,9469,1560
11437,15907,2976
11438,83463,1576
11439,20939,1680
11440,51746,1660
11441,66069,1652
11442,77947,1471
11443,13593,1776
11444,28398,2315
11445,54109,1314
11446,37088,1503
11447,27110,1661
11448,34811,2375
11449,70329,3224
11450,25373,1803
11451,60207,2478
11452,62333,1693
11453,48421,2635
11454,47727,1502
11455,60675,1475
11456,77652,1439
11457,64134,2621
11458,77294,1452
11459,43503,4335
11460,28573,1666
11461,41585,2936
11462,21641,2178
11463,91958,5509
11464,2368,1751
11465,49809,3217
11466,46547,3395
11467,6569,1615
11468,36687,1661
11469,13295,1804
11470,94072,2586
11471,56516,1718
11472,22233,2565
11473,44926,2064
11474,67106,2297
11475,56515,1572
11476,93257,2587
11477,48171,2515
11478,64670,2115
11479,74257,3951
11480,54963,1931
11481,14629,2918
11482,57656,2080
11483,43486,2532
11484,71622,1329
11485,73050,2107
11486,92159,2144
11487,84830,1491
11488,82944,2220
11489,41042,1749
11490,30395,1641
11491,85577,3484
11492,27131,2059
11493,67025,1855
11494,6180,1988
11495,61075,2113
11496,38762,1232
11497,10414,1899
11498,74850,1322
11499,52049,3296
11500,21067,3967
11501,72539,2206
11502,65707,1407
11503,11935,2135
11504,62540,1259
11505,72911,1359
11506,7275,2253
11507,72458,2030
11508,833,1696
11509,63625,2570
11510,42630,2396
11511,47409,1817
11512,89225,2555
11513,10768,1723
11514,12492,2100
11515,11076,1446
11516,34148,3307
11517,23366,2283
11518,78848,1388
11519,941,1457
11520,88269,1476
11521,74748,1602
11522,61046,1626
11523,18732,2206
11524,72466,3057
11525,39252,3764
11526,79301,1837
11527,27705,1387
11528,76885,1414
11529,61128,1956
11530,97683,3327
11531,43049,1242
11532,93171,2595
11533,19009,1305
11534,47851,1355
11535,95843,1253
11536,12746,1436
11537,7280,1937
11538,47606,1538
11539,66462,1286
11540,54618,1213
11541,54718,3062
11542,53376,2286
11543,2504,1589
11544,47756,1460
11545,29385,3641
11546,53555,2558
11547,89473,1584
11548,36626,2367
11549,54195,1984
11550,68895,1276
11551,7542,1295
11552,51334,3426
11553,33140,1847
11554,72901,2507
11555,33768,3911
11556,57217,1400
11557,51594,3078
11558,82454,2038
11559,15165,1220
11560,84596,2196
11561,85762,1653
11562,47281,1304
11563,80386,1319
11564,82762,2438
11565,22004,1914
11566,69448,2350
11567,47223,2363
11568,99350,2247
11569,84272,2316
11570,15512,2649
11571,11572,1600
11572,80803,1596
11573,70053,1306
11574,37254,2964
11575,69261,2577
11576,63834,2842
11577,26632,3149
11578,60636,1206
11579,69802,1226
11580,23289,3913
11581,38378,2309
11582,60440,3754
11583,74903,1334
11584,64843,1434
11585,78361,1650
11586,99796,2273
11587,2098,1244
11588,39758,2442
11589,17289,1715
11590,6721,1419
11591,81774,1338
11592,4908,2764
11593,47243,1969
11594,58770,1666
11595,17771,3419
11596,70334,1318
11597,74271,3286
11598,94720,1832
11599,25340,1246
11600,509,7006
11601,97566,1394
11602,80945,4151
11603,52941,2693
11604,60434,2778
11605,33409,1613
11606,92421,1597
11607,92711,1343
11608,68580,2700
11609,75283,1646
11610,89005,1433
11611,92838,2717
11612,86040,1926
11613,7430,1601
11614,73402,1471
11615,69172,2079
11616,65842,1376
11617,64872,1551
11618,90412,2153
11619,91556,1901
11620,44618,2266
11621,16610,1375
11622,35957,1263
11623,16744,2603
11624,41651,1768
11625,66869,1288
11626,88978,2439
11627,61009,2089
11628,80047,3976
11629,25163,2613
11630,11376,2471
11631,50662,3021
11632,32914,3093
11633,62262,1914
11634,459,1906
11635,41753,1971
11636,40028,1635
11637,38126,1811
11638,56128,1969
11639,51693,2348
11640,66387,3127
11641,51794,3189
11642,83777,3235
11643,62250,2312
11644,11432,2436
11645,7271,1504
11646,95810,1648
11647,1840,6056
11648,66647,2180
11649,42797,2548
11650,39113,1358
11651,91715,2674
11652,21302,1775
11653,7943,1970
11654,4210,3776
11655,3312,1230
11656,72219,2034
11657,84149,1850
11658,90777,1853
11659,17922,3586
11660,80233,2095
11661,86936,2600
11662,66331,2845
11663,32801,1383
11664,44007,1694
11665,23856,2218
11666,50280,2336
11667,8259,1244
11668,84427,2350
11669,36961,2919
11670,88464,1606
11671,27753,1577
11672,17501,2319
11673,13183,2074
11674,81128,2716
11675,74747,3031
11676,98169,1894
11677,67600,1657
11678,36088,2085
11679,83541,1444
11680,72720,2272
11681,87068,2338
11682,38118,2386
11683,10951,1582
11684,29191,1420
11685,20963,2820
11686,65163,2102
11687,57742,2008
11688,94865,2054
11689,77856,1310
11690,11665,1662
11691,42939,1224
11692,19192,2188
11693,80268,1369
11694,76705,1935
11695,8756,1270
11696,89375,1330
11697,57929,2000
11698,70832,4859
11699,84227,2860
11700,28068,2290
11701,69150,1478
11702,85335,2031
11703,32672,2160
11704,35325,3878
11705,48006,1799
11706,48498,2880
11707,98852,1842
11708,49052,1439
11709,33967,1429
11710,83583,1837
11711,22804,2463
11712,79056,3041
11713,15592,2519
11714,77873,1454
11715,85088,2110
11716,43050,2193
11717,21598,2622
11718,29955,1452
11719,63895,3793
11720,87784,1464
11721,35579,1834
11722,99750,2740
11723,3971,1238
11724,99234,4320
11725,96956,1558
11726,2215,2656
11727,52283,3140
11728,8607,2085
11729,51651,3085
11730,14688,1389
11731,56667,1560
11732,76994,1879
11733,58380,1684
11734,99140,1627
11735,56494,2139
11736,79296,2104
11737,36797,3763
11738,67608,1254
11739,82929,1294
11740,84774,3264
11741,99239,1538
11742,1496,1540
11743,22927,1442
11744,61064,2291
11745,36289,1283
11746,49308,2307
11747,60752,1568
11748,27690,1774
11749,28057,1294
11750,39224,2270
11751,55482,2753
11752,84723,1915
11753,29283,1593
11754,29431,3376
11755,2262,1434
11756,53373,1597
11757,8912,1352
11758,95403,1867
11759,37811,3687
11760,50461,1259
11761,76815,1609
11762,78871,2107
11763,80617,1495
11764,52409,2628
11765,50332,1252
11766,44613,2308
11767,54286,1408
11768,39344,2675
11769,6221,2316
11770,85238,2774
11771,9992,1662
11772,57639,1309
11773,87116,2001
11774,8589,1307
11775,79039,2307
11776,70184,1551
11777,99884,1908
11778,5004,1827
11779,90183,2544
11780,28871,1222
11781,69907,1789
11782,58101,3790
11783,40005,1700
11784,64517,1677
11785,56753,1298
11786,96177,1524
11787,36286,1688
11788,1775,1271
11789,93204,2654
11790,32228,1756
11791,68759,2226
11792,60236,1403
11793,67263,1435
11794,93365,1201
11795,7027,3252
11796,55508,1842
11797,40297,2753
11798,25986,2156
11799,48271,2660
11800,85559,2161
11801,50656,2043
11802,32770,1232
11803,10964,2476
11804,55561,1968
11805,22898,3063
11806,6067,3866
11807,67227,1918
11808,18942,2223
11809,83339,1655
11810,57923,1864
11811,24584,2454
11812,44315,1713
11813,80772,1835
11814,15653,2261
11815,47781,1308
11816,29658,1590
11817,88319,2526
11818,372,1510
11819,69974,2422
11820,82845,2391
11821,7280,2934
11822,56294,1774
11823,83580,2990
11824,64963,1911
11825,82400,2062
11826,78490,2048
11827,60017,1679
11828,41195,4071
11829,70640,3690
11830,47951,2537
11831,70119,1342
11832,23252,1338
11833,39696,2181
11834,11740,1348
11835,93903,1445
11836,41403,4419
11837,51620,1461
11838,93281,1929
11839,89882,1654
11840,14432,1831
11841,94085,1920
11842,21048,1729
11843,43518,2148
11844,23350,1221
11845,64174,1608
11846,46431,1275
11847,4179,1541
11848,90453,2071
11849,36821,1682
11850,70232,2852
11851,23947,1590
11852,35715,2834
11853,23894,1437
11854,30968,1940
11855,63430,1297
11856,14452,3164
11857,36695,2232
11858,85971,1997
11859,46226,1880
11860,76358,2336
11861,82027,1581
11862,78992,3428
11863,43114,1835
11864,24595,2671
11865,21979,1736
11866,23870,1387
11867,20912,2234
11868,99504,1408
11869,78688,2326
11870,81453,2494
11871,96541,1391
11872,22733,1205
11873,80310,1781
11874,54100,2917
11875,10559,1638
11876,8913,1433
11877,47023,1304
11878,26052,2284
11879,8824,1361
11880,37257,1638
11881,62692,1644
11882,61331,3643
11883,54758,1216
11884,84897,1312
11885,85560,1909
11886,28261,1671
11887,39842,1340
11888,19571,3106
11889,23321,3669
11890,86613,1829
11891,15292,1669
11892,35101,5139
11893,85602,3064
11894,59715,1375
11895,55211,1743
11896,54038,2253
11897,82473,1721
11898,44845,1412
11899,2890,3097
11900,55934,1266
11901,3064,2348
11902,83859,1279
11903,71615,3002
11904,93758,2739
11905,5812,2027
11906,81087,1488
11907,49930,2262
11908,52315,1826
11909,84661,2476
11910,22995,3027
11911,6882,2394
11912,64641,1681
11913,94827,1691
11914,27682,2061
11915,31116,1832
11916,50289,2172
11917,96425,1694
11918,35513,1268
11919,18031,2207
11920,92100,2484
11921,24372,1228
11922,47965,1711
11923,37150,1372
11924,70025,1490
11925,5716,3032
11926,23463,1828
11927,88449,1367
11928,81948,1755
11929,64374,2214
11930,63159,3315
11931,51513,1963
11932,91598,1737
11933,20865,2498
11934,1813,2113
11935,65199,2282
11936,71467,2861
11937,40726,1604
11938,2115,2661
11939,61954,1324
11940,31364,1399
11941,88202,1997
11942,72080,1335
11943,75512,2696
11944,66221,1227
11945,22983,1706
11946,3562,2685
11947,176,1344
11948,28387,2706
11949,22639,2125
11950,90744,2249
11951,14943,3701
11952,96193,1548
11953,29840,3720
11954,3332,4879
11955,71236,2673
11956,22397,2620
11957,9982,1482
11958,44176,1246
11959,77642,3287
11960,30535,2871
11961,60882,1938
11962,70319,2066
11963,45653,1359
11964,48647,2613
11965,10134,1698
11966,91079,1493
11967,55196,2465
11968,9429,1966
11969,98767,2223
11970,68630,1510
11971,29194,1500
11972,33557,2333
11973,40044,2616
11974,70329,3470
11975,69659,4127
11976,4079,1753
11977,61540,2586
11978,73949,2607
11979,6473,3639
11980,10765,1473
11981,59858,2219
11982,44847,1492
11983,38941,2593
11984,95719,1434
11985,34253,3614
11986,24255,2663
11987,25811,1425
11988,51641,2076
11989,6339,2652
11990,12130,1352
11991,78055,1229
11992,75390,1890
11993,42099,1371
11994,83842,2470
11995,20538,1389
11996,77074,2531
11997,34313,2951
11998,44310,1763
11999,6515,1533
12000,72374,1982
12001,71043,4150
12002,34407,2675
12003,89281,2146
12004,9341,2061
12005,29994,1275
12006,56063,2590
12007,31139,2219
12008,12712,2113
12009,13678,2022
12010,53560,9030
12011,91408,1467
12012,20772,2188
12013,80059,1648
12014,30503,1336
12015,14989,2622
12016,42481,1288
12017,37353,2925
12018,92082,2378
12019,38224,1379
12020,39929,1604
12021,68357,2597
12022,7355,2845
12023,1126,1906
12024,65527,2314
12025,93325,2245
12026,12811,1294
12027,43038,2182
12028,10954,2020
12029,48359,1318
12030,45281,1272
12031,54168,2752
12032,58005,3109
12033,71166,2098
12034,17910,2287
12035,64437,2453
12036,24605,1322
12037,21117,1229
12038,2647,1805
12039,68868,5150
12040,14307,1499
12041,74907,1972
12042,84153,2574
12043,58486,5480
12044,97777,2985
12045,70256,2064
12046,3529,3552
12047,76032,2019
12048,98364,1780
12049,28469,2224
12050,41964,2307
12051,64113,2501
12052,21532,2346
12053,94117,1616
12054,69536,1994
12055,23463,1778
12056,17656,1523
12057,46176,1965
12058,60608,1863
12059,6511,1897
12060,98869,1358
12061,45380,3398
12062,57079,1624
12063,68263,2907
12064,25262,2750
12065,67465,2182
12066,16733,2000
12067,16050,1566
12068,8910,1449
12069,46755,2048
12070,1465,1240
12071,48661,1876
12072,77066,1664
12073,70851,1305
12074,58381,1462
12075,46926,1748
12076,14764,2267
12077,94818,1251
12078,88941,3307
12079,41101,2829
12080,12852,2658
12081,45201,1560
12082,37121,1550
12083,75122,2310
12084,52579,1652
12085,10333,1484
12086,78869,1275
12087,46509,2398
12088,25751,1782
12089,93909,2928
12090,51247,1443
12091,84071,4648
12092,87337,3344
12093,4742,1322
12094,20682,1743
12095,1506,1996
12096,3315,1419
12097,31926,2883
12098,45880,1279
12099,19416,2800
12100,31057,1560
12101,18727,2229
12102,69995,2301
12103,9159,1652
12104,39968,2519
12105,28865,2342
12106,14043,1201
12107,25288,1473
12108,14086,1927
12109,77060,1546
12110,53797,1588
12111,84373,3386
12112,610,4694
12113,37410,1359
12114,99583,1295
12115,46528,1443
12116,31276,2193
12117,47440,1320
12118,4590,1433
12119,130,2415
12120,81386,4299
12121,75236,3968
12122,46682,2299
12123,9012,1221
12124,75949,3404
12125,34,1864
12126,2417,2303
12127,78659,1511
12128,3832,3563
12129,72993,1343
12130,82826,1662
12131,88662,2478
12132,95786,1308
12133,61543,3216
12134,13465,1261
12135,66636,1331
12136,2012,2862
12137,66958,1340
12138,76460,2058
12139,76547,1260
12140,56723,3372
12141,75955,1504
12142,84418,1432
12143,82923,10291
12144,86730,1544
12145,34001,1933
12146,96060,1916
12147,1166,2016
12148,1039,1866
12149,15589,2198
12150,14343,1583
12151,29123,5011
12152,28316,2603
12153,93851,3227
12154,4832,1509
12155,29572,1544
12156,29356,2300
12157,5036,2771
12158,30045,1290
12159,75583,1340
12160,20217,1329
12161,9752,1419
12162,27269,1596
12163,9653,2750
12164,86861,2127
