",""num_police"",""cout_sin"""
11626,38192,1633
11627,64826,1707
11628,36772,1864
11629,46092,2412
11630,13554,2291
11631,97088,1625
11632,26854,2175
11633,73551,5456
11634,79272,1337
11635,48148,1572
11636,93771,3349
11637,96634,1643
11638,73387,1628
11639,88202,1324
11640,67038,1739
11641,29716,2523
11642,59342,3046
11643,26763,4053
11644,51276,2573
11645,48600,2869
11646,55934,1930
11647,5758,1238
11648,49518,2049
11649,82012,1854
11650,75554,2462
11651,69300,1466
11652,82145,1767
11653,43878,2228
11654,28127,1699
11655,40391,3436
11656,60545,3074
11657,26727,2318
11658,86115,5008
11659,89133,2043
11660,23087,2550
11661,80580,3988
11662,23016,1222
11663,88945,1611
11664,13677,2320
11665,32373,1690
11666,76532,2775
11667,66095,1247
11668,14196,2146
11669,88480,1422
11670,75999,2763
11671,95837,3889
11672,18196,1276
11673,7519,4524
11674,55326,2046
11675,22343,2317
11676,40681,1512
11677,13814,1655
11678,15401,1211
11679,94637,2151
11680,77208,2443
11681,99756,2926
11682,56027,1342
11683,35279,1306
11684,41874,1598
11685,37135,3834
11686,85430,1768
11687,56208,1366
11688,9139,2710
11689,59068,2756
11690,89245,1363
11691,71848,1954
11692,4011,1368
11693,48704,5371
11694,60225,1366
11695,37961,3054
11696,860,1909
11697,41784,1938
11698,875,3645
11699,70670,1753
11700,49773,1469
11701,59818,1665
11702,43712,3637
11703,66651,2274
11704,92915,2448
11705,68206,4104
11706,17111,1291
11707,83377,1449
11708,84509,1499
11709,6988,1904
11710,51695,2707
11711,21339,2831
11712,6984,1294
11713,61096,2716
11714,27505,1480
11715,48670,1208
11716,95219,1756
11717,42147,1219
11718,58959,3469
11719,80419,2189
11720,34355,2460
11721,75793,1857
11722,44520,2342
11723,55060,2373
11724,85512,1982
11725,97903,2289
11726,29075,2644
11727,90257,2254
11728,94946,2607
11729,24659,1424
11730,20558,1492
11731,57662,1526
11732,90608,2602
11733,34311,1777
11734,7813,1536
11735,1860,2106
11736,19978,3953
11737,34293,1872
11738,90047,1390
11739,80078,1705
11740,53040,3072
11741,20330,1628
11742,93720,2046
11743,9700,2871
11744,5062,2354
11745,45751,1497
11746,3352,3109
11747,81309,2422
11748,93291,3074
11749,66853,1334
11750,76279,2709
11751,69120,1685
11752,24643,2343
11753,33325,2358
11754,37991,1321
11755,34696,3103
11756,82874,1971
11757,43308,3406
11758,31480,2114
11759,39547,2968
11760,36763,2500
11761,28858,2369
11762,57242,1940
11763,80856,1347
11764,40313,3583
11765,51600,2824
11766,71664,1371
11767,29809,1763
11768,61446,2484
11769,39948,3458
11770,2225,2182
11771,77448,1356
11772,62423,1830
11773,97034,2216
11774,86898,1252
11775,36787,1430
11776,22991,1467
11777,95918,1549
11778,15401,1257
11779,17334,2004
11780,70582,1427
11781,38505,2911
11782,37482,3769
11783,7045,1735
11784,71336,2164
11785,52150,2677
11786,54370,1997
11787,57602,1450
11788,62655,1968
11789,59712,2916
11790,36053,1283
11791,47144,1311
11792,45919,1604
11793,5017,1677
11794,2620,1760
11795,65224,3329
11796,23661,1215
11797,56016,2109
11798,61933,2439
11799,34710,1620
11800,71013,1451
11801,79481,2077
11802,2169,1300
11803,13204,7828
11804,48768,1620
11805,96344,2003
11806,11423,2174
11807,7215,1679
11808,42172,1247
11809,46291,1852
11810,29951,1785
11811,77114,2217
11812,28472,1219
11813,86277,3899
11814,73464,2233
11815,33571,1240
11816,31343,1581
11817,19564,2215
11818,8701,1363
11819,69630,1961
11820,14142,1956
11821,61441,2061
11822,54085,1890
11823,31379,1523
11824,37776,1750
11825,33276,1951
11826,18349,2091
11827,37403,1987
11828,72492,5435
11829,47905,2391
11830,69517,2196
11831,52812,2398
11832,93480,2628
11833,40986,1423
11834,89394,1351
11835,87612,1745
11836,57872,2549
11837,95173,1903
11838,17122,1273
11839,44151,2447
11840,50084,1451
11841,97413,1827
11842,35217,2253
11843,23830,2110
11844,40987,2749
11845,63796,2734
11846,40694,2027
11847,62567,4127
11848,77843,1430
11849,45706,5041
11850,31566,1524
11851,19651,1723
11852,65310,4974
11853,95050,1870
11854,60087,1982
11855,93976,3074
11856,93506,2760
11857,38838,2514
11858,98704,1620
11859,38279,1815
11860,25343,1224
11861,38311,5281
11862,63056,2465
11863,5979,2067
11864,54661,2112
11865,36421,1721
11866,67045,1771
11867,69310,1481
11868,33537,1998
11869,61381,2145
11870,63245,1825
11871,89734,1911
11872,88498,1420
11873,25011,2131
11874,77049,1912
11875,84032,1919
11876,20396,2515
11877,87891,1484
11878,80187,2263
11879,71348,2809
11880,55286,1678
11881,2781,2150
11882,53837,2655
11883,64185,3018
11884,2238,1715
11885,23986,2434
11886,95782,2113
11887,64705,1832
11888,32365,1781
11889,32571,2922
11890,33963,1274
11891,50019,3356
11892,92099,2787
11893,186,2901
11894,74050,3143
11895,30292,2378
11896,33396,2124
11897,22752,1486
11898,13174,2916
11899,7196,2456
11900,11711,1956
11901,61958,3271
11902,41978,3646
11903,63510,2190
11904,95648,1315
11905,77906,4181
11906,64425,1620
11907,56384,1576
11908,12373,2192
11909,95543,1216
11910,13390,1656
11911,25630,2671
11912,28933,1834
11913,60725,3672
11914,87019,2105
11915,71641,1749
11916,28914,2957
11917,80510,2043
11918,43683,1692
11919,72097,4106
11920,31845,1626
11921,95373,1304
11922,87116,1655
11923,91556,1935
11924,31284,1838
11925,76414,1799
11926,2469,2288
11927,96191,1968
11928,90118,1720
11929,54901,1732
11930,66135,1280
11931,15273,2661
11932,60443,2627
11933,59988,2316
11934,90065,1960
11935,2788,1732
11936,85754,2271
11937,81815,3185
11938,79876,4665
11939,44002,1728
11940,23130,1322
11941,83480,2777
11942,68138,1564
11943,44189,2801
11944,99363,1261
11945,84913,2476
11946,36792,1477
11947,75980,1626
11948,17171,1318
11949,50134,2138
11950,10417,2533
11951,60131,1308
11952,32166,1958
11953,72527,1248
11954,5045,2212
11955,57806,1620
11956,65257,1725
11957,33684,1363
11958,71319,2322
11959,71923,2184
11960,22027,2204
11961,88101,3290
11962,84340,2390
11963,90044,1311
11964,6705,4481
11965,54421,1683
11966,8379,1293
11967,21868,1981
11968,87137,1887
11969,23305,2447
11970,32148,1860
11971,7066,1816
11972,79155,1991
11973,9311,2345
11974,53330,2266
11975,6421,2224
11976,4043,2219
11977,33111,1877
11978,11674,2643
11979,4383,2555
11980,44963,1682
11981,33910,1664
11982,11614,2156
11983,4475,3110
11984,53391,3795
11985,63326,1770
11986,65645,1626
11987,97730,1524
11988,52964,1428
11989,97425,1893
11990,80581,1212
11991,29990,2390
11992,83031,3189
11993,93887,1325
11994,5116,1504
11995,11925,4757
11996,69342,2308
11997,65355,2222
11998,53852,2013
11999,6439,2508
12000,65809,2246
12001,73683,1379
12002,31060,5441
12003,69582,1579
12004,53452,1809
12005,49843,2449
12006,84133,1540
12007,823,1829
12008,29679,1218
12009,87479,1562
12010,27504,1841
12011,28895,1868
12012,51586,2421
12013,69977,1240
12014,16670,2835
12015,46212,1891
12016,45147,1265
12017,73406,1630
12018,84989,1722
12019,74220,2402
12020,60350,2596
12021,30606,1779
12022,24324,2774
12023,16813,1936
12024,73319,1771
12025,52560,2434
12026,48,3142
12027,4110,1631
12028,79105,3034
12029,85310,1460
12030,82810,1537
12031,30766,1652
12032,27866,2143
12033,66071,1401
12034,62667,2337
12035,14637,2258
12036,25434,1373
12037,49125,2254
12038,39976,1871
12039,50056,2900
12040,53588,2697
12041,6532,3895
12042,64413,1667
12043,76877,1667
12044,36819,3345
12045,12816,1973
12046,62202,8406
12047,69761,2430
12048,66754,3481
12049,85458,1505
12050,87687,1943
12051,25731,2882
12052,3467,2077
12053,5396,1556
12054,98021,1479
12055,50431,1487
12056,27804,1719
12057,69390,2138
12058,72266,1838
12059,76098,2944
12060,65575,2418
12061,58924,3094
12062,23272,3063
12063,39136,2415
12064,34361,2599
12065,41874,1489
12066,66852,3026
12067,72696,1269
12068,83247,1981
12069,94104,2647
12070,19157,2794
12071,84068,2159
12072,53956,1319
12073,37772,2171
12074,96043,2721
12075,88444,4277
12076,67823,2008
12077,89155,2357
12078,34340,1467
12079,9599,2720
12080,57316,1404
12081,83815,1925
12082,40783,1930
12083,476,4552
12084,8389,1873
12085,9682,1591
12086,32436,1987
12087,59103,1946
12088,4960,1217
12089,8342,1725
12090,92718,1215
12091,13071,2696
12092,62795,1277
12093,11946,2628
12094,6912,1822
12095,66582,2533
12096,38257,1973
12097,46844,2919
12098,21341,1881
12099,47013,2527
12100,76350,2004
12101,88253,5776
12102,79081,1358
12103,16936,2974
12104,58431,2011
12105,58045,1612
12106,55216,3208
12107,41202,1480
12108,29379,1681
12109,98784,1225
12110,9950,1723
12111,65560,1752
12112,88453,2727
12113,61227,2579
12114,26099,3644
12115,49623,3459
12116,4336,1356
12117,76430,2222
12118,66648,2678
12119,70429,2080
12120,13161,2555
12121,92222,1558
12122,33575,1727
12123,54103,1942
12124,95834,2304
12125,15037,2128
12126,14624,2779
12127,52461,2375
12128,33256,1406
12129,64877,2266
12130,34927,2133
12131,14669,2169
12132,56474,3497
12133,34387,1371
12134,83725,1963
12135,94193,1881
12136,17728,2037
12137,16489,1506
12138,3801,1224
12139,57163,1797
12140,76608,9527
12141,52186,1602
12142,15259,1239
12143,66162,1552
12144,97448,1293
12145,86274,1539
12146,64903,2732
12147,59924,2282
12148,32433,2369
12149,43409,2985
12150,32303,1965
12151,64702,2128
12152,31441,1635
12153,27309,2480
12154,95369,1817
12155,63422,1670
12156,29393,2095
12157,46975,1790
12158,86248,3102
12159,36738,2140
12160,93727,2523
12161,6351,3375
12162,52940,3124
12163,93643,1483
12164,68950,1274
12165,15395,1374
12166,35313,2443
12167,45987,1894
12168,39699,2871
12169,6411,2034
12170,77086,1728
12171,48343,2216
12172,71878,3015
12173,9365,1882
12174,56795,1689
12175,84483,3335
12176,36658,2284
12177,1607,2619
12178,24543,3070
12179,96323,1982
12180,8448,1261
12181,92503,2282
12182,95552,2461
12183,7958,1401
12184,75530,2434
12185,51078,2006
12186,48489,1360
12187,8651,4618
12188,57739,1214
12189,61604,2626
12190,15840,2404
12191,71558,1516
12192,42286,1299
12193,16694,3536
12194,50298,2102
12195,33497,2127
12196,95995,1783
12197,68981,1764
12198,49050,2780
12199,61778,1411
12200,8601,3044
12201,60842,1303
12202,31536,1310
12203,85000,1778
12204,9127,2057
12205,99405,2665
12206,40711,1322
12207,10043,1587
12208,55471,3186
12209,77260,1874
12210,81148,1426
12211,13355,1317
12212,58595,2142
12213,2140,1690
12214,12433,2618
12215,25029,3043
12216,51605,1518
12217,72911,2944
12218,99416,3579
12219,10408,1482
12220,95948,1759
12221,59260,2820
12222,44526,2094
12223,9601,2313
12224,76436,2119
12225,485,3789
12226,72673,2335
12227,90500,1768
12228,21856,1304
12229,20237,2380
12230,86967,1586
12231,11305,2474
12232,84220,2044
12233,13394,3025
12234,81164,1722
12235,3393,5056
12236,29006,2032
12237,47835,2413
12238,82126,1326
12239,60149,1823
12240,54789,1236
12241,33764,1746
12242,35832,1395
12243,71944,2251
12244,25593,2454
12245,49775,1895
12246,91222,2169
12247,41984,3308
12248,45396,1747
12249,97515,1997
12250,53376,1735
12251,10857,1585
12252,21452,1261
12253,28387,1411
12254,66200,3747
12255,71201,1755
12256,34832,2476
12257,11883,2291
12258,45698,2286
12259,4163,1345
12260,37691,3276
12261,70056,2584
12262,97623,1490
12263,50928,2135
12264,6364,1766
12265,96348,2156
12266,60618,3889
12267,87169,2383
12268,72238,2106
12269,16170,2365
12270,95800,2452
12271,15293,3475
12272,47438,2672
12273,71662,1474
12274,38087,2836
12275,76928,2470
12276,60193,2568
12277,56389,1944
12278,54252,2451
12279,70553,2456
12280,58156,1619
12281,74233,2379
12282,2224,2301
12283,9206,2015
12284,30579,1335
12285,62047,2788
12286,47302,1670
12287,15289,1355
12288,38841,1647
12289,79404,1516
12290,97485,2111
12291,15165,1279
12292,8639,2289
12293,85516,1350
12294,73889,2553
12295,37713,1235
12296,89950,1629
12297,36122,2024
12298,49350,1525
12299,92355,3961
12300,48217,1442
12301,91834,2469
12302,9138,2487
12303,66010,2291
12304,71107,3063
12305,46078,2559
12306,18957,2378
12307,29026,1271
12308,41245,1524
12309,92479,4307
12310,86835,3175
12311,87196,1882
12312,21643,1533
12313,19869,2400
12314,26869,2406
12315,23073,3265
12316,5549,1268
12317,77296,4061
12318,54938,2075
12319,24014,2384
12320,3850,2651
12321,96870,3604
12322,80776,2841
12323,46308,2483
12324,84236,1867
12325,39833,2302
12326,42118,1622
12327,97885,1731
12328,73136,2149
12329,93554,8425
12330,49437,1855
12331,70271,1883
12332,33192,1509
12333,16234,4451
12334,40061,2004
12335,37184,1467
12336,43271,1515
12337,58024,1708
12338,7684,2485
12339,26561,1752
12340,61349,1413
12341,39880,1221
12342,19375,3145
12343,43743,1649
12344,57599,1789
12345,39315,2399
12346,21059,1458
12347,81909,3445
12348,59574,1657
12349,83879,2222
12350,40862,2399
12351,22353,1820
12352,32001,1311
12353,4481,1803
12354,58517,2125
12355,5767,2113
12356,88269,1460
12357,92477,2214
12358,87251,1820
12359,17945,3095
12360,41031,1877
12361,39767,1422
12362,33681,2241
12363,29274,4121
12364,2025,1849
12365,33988,2887
12366,50694,1330
12367,34246,1600
12368,68684,2414
12369,52680,2418
12370,24418,1991
12371,34057,3125
12372,47221,1423
12373,90950,1953
12374,77441,2573
12375,68122,1214
12376,49914,2427
12377,59688,1801
12378,48229,1408
12379,78768,2200
12380,28336,2281
12381,37474,1271
12382,49547,2154
12383,6543,1272
12384,5927,1343
12385,3866,2330
12386,34130,1444
12387,3005,4445
12388,2542,1328
12389,76824,1555
12390,81421,1205
12391,95026,2377
12392,45355,3750
12393,79678,2970
12394,34979,2051
12395,8172,1675
12396,62087,2094
12397,45768,2692
12398,42775,1765
12399,23979,1428
12400,18937,2688
12401,54337,2110
12402,79152,1372
12403,7878,1420
12404,66841,2633
12405,16842,1235
12406,76043,2936
12407,14996,1739
12408,24960,2355
12409,76192,2077
12410,97690,1945
12411,32258,1291
12412,66901,1203
12413,5838,4772
12414,55536,2277
12415,52137,2342
12416,9156,2781
12417,34312,1207
12418,84826,2209
12419,90388,2699
12420,87606,1259
12421,48336,3642
12422,94170,3627
12423,46866,1708
12424,65511,1474
12425,27293,1824
12426,88386,2166
12427,89954,3659
12428,57624,1790
12429,79628,1677
12430,64173,1736
12431,27737,1604
12432,94129,2285
12433,95727,2278
12434,93730,2321
12435,6471,2298
12436,5209,1711
12437,78658,2814
12438,80935,2193
12439,16112,1287
12440,12075,2318
12441,53749,1336
12442,14779,2949
12443,73414,2021
12444,93205,2039
12445,25181,3180
12446,61718,1350
12447,30612,1865
12448,65842,1413
12449,42494,2042
12450,31565,1420
12451,38974,1328
12452,879,2241
12453,19171,2030
12454,90985,2051
12455,49983,1367
12456,52020,3442
12457,40608,4420
12458,99533,3776
12459,66956,1372
12460,18442,3245
12461,48852,1620
12462,31038,1714
12463,959,1836
12464,25176,1446
12465,26475,1325
12466,11360,2472
12467,81410,1251
12468,13388,1234
12469,32027,1832
12470,77967,1995
12471,1227,2457
12472,96999,4434
12473,7331,2780
12474,18820,1407
12475,58120,3037
12476,22017,1545
12477,56796,1607
12478,51340,2731
12479,69364,2728
12480,66547,1482
12481,55164,2608
12482,73466,4374
12483,61660,3064
12484,73357,1622
12485,39068,1692
12486,40177,1787
12487,59938,2384
12488,64347,3349
12489,42735,1659
12490,24038,1400
12491,38925,1897
12492,56469,5367
12493,68680,1329
12494,90564,3740
12495,97371,1741
12496,76853,1508
12497,244,1602
12498,17816,2519
12499,32325,1726
12500,70593,1490
12501,6542,4038
12502,91424,2379
12503,82471,1230
12504,6013,1259
12505,63890,2010
12506,72039,2464
12507,84925,1866
12508,47663,1347
12509,16512,1202
12510,54740,1325
12511,67197,2824
12512,73754,2827
12513,60008,2732
12514,79211,3288
12515,15235,2694
12516,65815,2717
12517,43615,2461
12518,60991,1361
12519,75373,2212
12520,91674,4510
12521,26035,1846
12522,26503,2332
12523,42140,2137
12524,52363,1898
12525,44475,1940
12526,36128,2946
12527,47854,2157
12528,70466,3435
12529,89967,1553
12530,86839,2279
12531,58329,5102
12532,14531,1307
12533,37305,3186
12534,8781,2915
12535,97279,2527
12536,26873,1701
12537,36506,2041
12538,93494,1525
12539,71553,2735
12540,45449,2692
12541,9164,1322
12542,91553,2015
12543,6086,1713
12544,3391,3549
12545,93030,2850
12546,59162,3072
12547,89967,1408
12548,63065,1732
12549,37830,3511
12550,51066,2702
12551,89475,5540
12552,97549,1972
12553,79308,2124
12554,65480,1930
12555,33641,3307
12556,71621,2463
12557,41005,4729
12558,42702,1676
12559,39227,3911
12560,46854,1707
12561,15451,1319
12562,73152,1203
12563,3247,2706
12564,11151,3806
12565,31066,1642
12566,92400,1624
12567,14044,1252
12568,14472,1939
12569,35352,1995
12570,46621,2543
12571,15492,1843
12572,94845,1828
12573,85730,2273
12574,38431,3539
12575,59187,1787
12576,55920,1782
12577,2827,1888
12578,52676,1414
12579,32660,1467
12580,77297,2901
12581,20412,1264
12582,5231,2569
12583,94149,2961
12584,8287,1520
12585,66903,1445
12586,2079,2288
12587,46639,1494
12588,34536,1339
12589,41206,1994
12590,14953,3157
12591,82100,1990
12592,41674,2280
12593,55631,1871
12594,15389,2100
12595,18789,2665
12596,95377,1492
12597,62954,1411
12598,12302,2581
12599,90228,3875
12600,83934,1709
12601,80624,1446
12602,85476,2144
12603,36716,2415
12604,18816,2290
12605,63539,2538
12606,96699,1686
12607,41842,1621
12608,4602,2517
12609,5347,1678
12610,75718,1291
12611,94176,1261
12612,51958,1237
12613,91618,1700
12614,93487,1817
12615,99174,1396
12616,79036,2487
12617,10016,1463
12618,11645,1365
12619,62113,2030
12620,40599,1494
12621,38660,3472
12622,90352,1365
12623,21014,1375
12624,22642,1272
12625,90450,1228
12626,22505,2850
12627,41234,1812
12628,96526,3498
12629,60616,2057
12630,52706,1713
12631,75583,2406
12632,5048,1993
12633,37097,1962
12634,98555,1982
12635,76000,1793
12636,36831,2599
12637,41125,1516
12638,43372,1780
12639,35680,1520
12640,59724,1961
12641,92368,1900
12642,47989,2143
12643,74456,1780
12644,87580,1778
12645,55830,2040
12646,22921,1468
12647,36967,4091
12648,72330,1411
12649,69814,1668
12650,44266,1456
12651,36503,5349
12652,18783,3404
12653,79211,1972
12654,11046,3220
12655,53097,1721
12656,40356,3852
12657,4700,1707
12658,77335,1854
12659,95437,2014
12660,52397,1816
12661,11452,1502
12662,22423,2110
12663,56802,3105
12664,63815,1678
12665,20352,1798
12666,69048,1474
12667,34679,3673
12668,14793,1932
12669,56718,1956
12670,15355,2818
12671,88621,1354
12672,22350,1713
12673,49330,2479
12674,58409,1212
12675,67871,1900
12676,97403,1252
12677,16305,1592
12678,46316,2814
12679,35089,2109
12680,8182,1812
12681,9766,1311
12682,59766,4426
12683,445,1251
12684,72388,1570
12685,66590,1586
12686,33731,2090
12687,20645,5538
12688,13627,2129
12689,35295,1849
12690,61652,1948
12691,12575,1872
12692,50631,1576
12693,87454,2139
12694,86022,3905
12695,27236,2017
12696,7835,2527
12697,28752,1262
12698,52073,1431
12699,75441,2154
12700,37015,1590
12701,40232,2561
12702,77742,1964
12703,48065,2216
12704,19539,3119
12705,88310,2673
12706,58787,2931
12707,69385,2253
12708,85568,1295
12709,25101,1543
12710,98648,1647
12711,83223,2680
12712,43569,2161
12713,73452,1281
12714,8240,2964
12715,26918,2589
12716,89956,1400
12717,99214,3249
12718,12583,1542
12719,58222,1315
12720,99458,2009
12721,18051,2518
12722,99996,2010
12723,93558,3309
12724,61088,1723
12725,35796,1567
12726,62828,2280
12727,11873,2592
12728,37290,1650
12729,24157,1558
12730,22166,2235
12731,9843,2797
12732,61906,2573
12733,12193,1767
12734,5538,2371
12735,65932,1664
12736,53056,4671
12737,16338,2015
12738,14844,1898
12739,27033,1272
12740,57481,2160
12741,14494,2329
12742,122,2688
12743,34895,1284
12744,72085,1545
12745,93491,1683
12746,10408,1588
12747,4144,2846
12748,82132,1508
12749,34492,1946
12750,36703,4931
12751,89745,1846
12752,41599,2651
12753,44964,1826
12754,728,5885
12755,21848,2338
12756,17004,1455
12757,30419,1954
12758,13230,3229
12759,70014,1613
12760,3386,1490
12761,94893,1498
12762,80186,5210
12763,15463,3945
12764,40177,3170
12765,24901,1464
12766,14490,1248
12767,17266,1821
12768,80842,1267
12769,53166,1278
12770,66079,1555
12771,81807,1872
12772,77688,1494
12773,56029,1381
12774,8346,1897
12775,92811,1628
12776,75751,1466
12777,39544,1466
12778,77478,1278
12779,71124,2412
12780,9539,2136
12781,14589,3827
12782,65132,1438
12783,87683,2522
12784,8099,3611
12785,57281,6447
12786,48563,2534
12787,56392,1730
12788,58490,3070
12789,77822,2630
12790,55958,3824
12791,84023,1587
12792,56076,1647
12793,44240,3537
12794,80982,3118
12795,68355,2344
12796,43259,2287
12797,71524,1256
12798,23,1832
12799,29645,3342
12800,91527,1700
12801,55255,1994
12802,45448,2226
12803,98642,1979
12804,35155,1788
12805,44448,1775
12806,12076,2001
12807,46723,1682
12808,58198,1732
12809,79480,2249
12810,46464,1401
12811,21897,1609
12812,74419,2416
12813,20117,1799
12814,79562,3410
12815,38645,3240
12816,97313,1234
12817,13744,1775
12818,5810,1700
12819,80841,1504
12820,93257,2047
12821,10451,1536
12822,38906,3044
12823,16506,1954
12824,30098,3472
12825,5674,1517
12826,29103,2230
12827,33297,1351
12828,36276,1725
12829,97123,2103
12830,63614,2228
12831,22220,1803
12832,49246,1714
12833,57208,1906
12834,3775,1507
12835,91758,1233
12836,91798,1838
12837,55045,1711
12838,25716,2273
12839,12961,2199
12840,30013,2087
12841,56188,4256
12842,4517,1677
12843,7373,1848
12844,31499,4570
12845,96472,2283
12846,496,2349
12847,57368,1326
12848,17087,2956
12849,19150,1244
12850,89032,3862
12851,74297,1940
12852,58144,1228
12853,84975,2855
12854,24361,2084
12855,75872,3185
12856,18881,2387
12857,71397,2358
12858,39301,2643
12859,3719,1267
12860,55648,4863
12861,23430,1404
12862,58900,1321
12863,44808,1562
12864,59961,1559
12865,7810,1474
12866,97103,2425
12867,58147,1854
12868,161,2023
12869,48648,2578
12870,33854,3305
12871,64169,1751
12872,11405,2877
12873,53537,1451
12874,57623,1477
12875,81263,1294
12876,22722,2498
12877,86102,3377
12878,92788,1464
12879,32366,2485
12880,73787,1583
12881,44388,1625
12882,68181,2563
12883,62206,2862
12884,3898,1350
12885,1741,1346
12886,8138,2120
12887,38978,2566
12888,36803,1601
12889,90148,1397
12890,95733,1267
12891,76366,1720
12892,46628,2662
12893,55740,2797
12894,28256,1439
12895,64996,2395
12896,89987,1899
12897,39434,1467
12898,2554,1891
12899,17757,1968
12900,15942,2122
12901,22571,2684
12902,36884,2346
12903,6916,1667
12904,23018,2675
12905,18558,1945
12906,40802,2333
12907,10237,1742
12908,38899,2612
12909,5690,2118
12910,61895,1754
12911,26578,1855
12912,93205,1350
12913,53563,3251
12914,56850,1339
12915,93949,1923
12916,37174,1263
12917,73761,2513
12918,55214,2162
12919,94275,1740
12920,4229,3161
12921,97419,1392
12922,48691,2112
12923,44681,1880
12924,12594,4627
12925,77216,4468
12926,97243,2694
12927,36156,1712
12928,47565,5638
12929,22986,2246
12930,21960,3393
12931,51867,4476
12932,30943,2839
12933,24375,1242
12934,24597,2537
12935,11297,1259
12936,46747,1954
12937,63869,1591
12938,77621,1243
12939,33870,1233
12940,16759,2310
12941,31844,1493
12942,80793,1964
12943,73363,1500
12944,96705,2431
12945,34573,2246
12946,22931,2313
12947,70169,2085
12948,97217,2084
12949,34208,1921
12950,62766,3658
12951,91786,1460
12952,90970,2115
12953,94116,1944
12954,40581,2077
12955,50435,4976
12956,25182,2388
12957,7213,2749
12958,31788,2094
12959,9507,2502
12960,16510,2051
12961,93190,1844
12962,7741,6097
12963,60776,1855
12964,91511,4232
12965,28940,2192
12966,53819,1452
12967,65429,2695
12968,23423,1506
12969,84812,2917
12970,96623,1622
12971,9974,1887
12972,79136,1443
12973,37577,1808
12974,50436,4148
12975,43368,3272
12976,32889,2362
12977,1782,1796
12978,92584,2172
12979,52972,1434
12980,77309,1893
12981,48724,2127
12982,16710,1211
12983,96210,2091
12984,87223,1266
12985,31034,3176
12986,43978,1581
12987,11332,1417
12988,33828,2332
12989,90603,1441
12990,63437,1391
12991,17466,1638
12992,48367,1970
12993,19233,1924
12994,39636,2043
12995,18021,1854
12996,83099,4132
12997,61334,4600
12998,64745,2778
12999,3863,1531
13000,26270,4837
13001,81039,3002
13002,36835,2837
13003,99027,2198
13004,73570,2830
13005,89551,1690
13006,54706,1225
13007,11518,2642
13008,59965,1997
13009,35215,1305
13010,3045,1410
13011,90729,1465
13012,93306,2180
13013,17093,1783
13014,86163,3624
13015,10065,2742
13016,53180,1577
13017,82965,2329
13018,55942,1374
13019,58183,3215
13020,75882,2352
13021,96525,2037
13022,1567,1365
13023,65114,1785
13024,50063,1971
13025,57766,1599
13026,9636,1401
13027,50425,2973
13028,88984,1362
13029,29389,2520
13030,33672,1399
13031,3985,1486
13032,27961,1837
13033,31720,3672
13034,61273,2176
13035,61573,2706
13036,74885,1617
13037,32837,2731
13038,18264,2023
13039,53230,1383
13040,36774,1746
13041,91390,2307
13042,20470,2647
13043,60666,8099
13044,76409,2853
13045,58537,1265
13046,38284,1757
13047,96646,1268
13048,56960,2874
13049,25004,1613
13050,52250,1249
13051,5258,5293
13052,48670,1525
13053,84772,1670
13054,57170,1844
13055,91516,1733
13056,88923,2778
13057,36947,1701
13058,99652,1622
13059,81014,1795
13060,55003,2221
13061,7142,2092
13062,66054,3231
13063,42951,2862
13064,7418,3296
13065,1570,2943
13066,92098,10167
13067,86160,2194
13068,91967,1377
13069,43961,1509
13070,86465,1410
13071,36990,2735
13072,91160,1672
13073,63746,1954
13074,1071,1378
13075,81628,2412
13076,20191,1479
13077,55476,1248
13078,74868,1365
13079,8473,1361
13080,46390,2438
13081,69930,2281
13082,73559,3810
13083,57584,2062
13084,17337,2817
13085,87122,1954
13086,82988,2421
13087,77176,12110
13088,65526,2417
13089,98311,1291
13090,95122,2127
13091,97569,2531
13092,13427,2679
13093,21126,2215
13094,7474,1893
13095,54828,3433
13096,89716,2658
13097,11838,2789
13098,15554,2671
13099,86483,2934
13100,47236,1602
13101,8257,2983
13102,46041,2922
13103,2562,1339
13104,69771,2498
13105,87488,2264
13106,83873,2188
13107,37966,1700
13108,63750,2865
13109,86247,1419
13110,10657,3029
13111,7012,1575
13112,34706,1655
13113,60724,1611
13114,92224,1979
13115,52795,2328
13116,8183,2605
13117,37648,2052
13118,43939,1376
13119,33908,1264
13120,49611,2591
13121,13080,1254
13122,67694,2390
13123,25610,1290
13124,20298,2389
13125,96255,1962
13126,40693,1992
13127,15531,1440
13128,67451,1324
13129,39584,1844
13130,14256,2415
13131,45833,1274
13132,48600,1622
13133,78140,2602
13134,70085,1448
13135,36241,3190
13136,40718,2927
13137,95517,1438
13138,67918,2116
13139,45607,2214
13140,72734,2011
13141,4554,1663
13142,113,2725
13143,94928,2925
13144,44137,2784
13145,21807,1847
13146,51755,2248
13147,67937,1317
13148,83014,5398
13149,44132,2407
13150,63395,1421
13151,33162,1914
13152,28117,2219
13153,29507,2306
13154,344,1289
13155,33980,2781
13156,87057,1685
13157,16617,2109
13158,25354,1488
13159,77699,1992
13160,72458,3311
13161,65810,2364
13162,23826,1728
13163,33945,2905
13164,75968,3204
13165,21847,2564
13166,95219,2302
13167,79578,1207
13168,87903,1623
13169,91684,1683
13170,19423,2712
13171,3612,1380
13172,69669,1617
13173,96792,2564
13174,64774,1991
13175,33546,3097
13176,48109,3139
13177,37976,1829
13178,25368,1395
13179,45037,2168
13180,83198,1330
